molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
6539603,205,205,205,205,205,11,205,,,,,,,205,,251,,329,,205,222,37,37,282,264,264,,,,,,205,137,136,70,205,205,205,,,,,,,205,,,,,,,37,205,205,205,288,253,288,,,168,,100,100,,218,288,288,,,,,,,205,,329,251,,,205,,,207,207,276,205,205,,,,,,,,,,,,,,73,,329,329,205,284,,,,276,276,,,,,,,,,,,,205,205,,205,205,,,,,37,136,136,,37,,,,,277,63,124,205,,37,,,,,,,,,264,37,,,,,,,,,,,,63,,,,,,,,277,,,148,,,,,,,37,37,37,,,205,205,,,,,,,,205,218,,,252,,,,,112,75,,,37,,37,,,,112,,205,205,112
6539611,161,161,161,161,161,32,161,,,,,,,161,,211,,216,,161,212,188,188,181,220,220,,,,,,161,247,246,167,161,161,161,,,,,,,161,,,,,,,188,161,161,161,184,211,184,,,167,,218,218,,104,184,184,,,,,,,161,,216,211,,,161,,,252,252,163,161,161,,,,,,,,,,,,,,267,,216,216,161,312,,,,163,163,,,,,,,,,,,,161,161,,161,161,,,,,188,266,266,,188,,,,,247,125,171,161,,188,,,,,,,,,220,188,,,,,,,,,,,,125,,,,,,,,247,,,190,,,,,,,188,188,188,,,161,161,,,,,,,,161,104,,,212,,,,,113,275,,,188,,188,,,,113,,161,161,113
6539617,341,341,341,341,341,101,341,,,,,,,341,,310,,277,,341,236,39,39,209,319,319,,,,,,341,35,34,17,341,341,341,,,,,,,341,,,,,,,39,341,341,341,118,186,118,,,189,,106,106,,123,118,118,,,,,,,341,,277,310,,,341,,,67,67,189,341,341,,,,,,,,,,,,,,77,,277,277,341,318,,,,189,189,,,,,,,,,,,,341,341,,341,341,,,,,39,34,34,,39,,,,,286,227,83,341,,39,,,,,,,,,319,39,,,,,,,,,,,,227,,,,,,,,286,,,298,,,,,,,39,39,39,,,341,341,,,,,,,,341,123,,,311,,,,,168,79,,,39,,39,,,,168,,341,341,168
6539620,309,309,309,309,309,224,309,,,,,,,309,,202,,168,,309,95,245,245,71,315,315,,,,,,309,37,36,18,309,309,309,,,,,,,309,,,,,,,245,309,309,309,91,148,91,,,69,,96,96,,37,91,91,,,,,,,309,,168,202,,,309,,,15,15,69,309,309,,,,,,,,,,,,,,260,,168,168,309,321,,,,69,69,,,,,,,,,,,,309,309,,309,309,,,,,245,36,36,,245,,,,,282,288,207,309,,245,,,,,,,,,315,245,,,,,,,,,,,,288,,,,,,,,282,,,289,,,,,,,245,245,245,,,309,309,,,,,,,,309,37,,,201,,,,,74,325,,,245,,245,,,,74,,309,309,74
6539751,97,97,97,97,97,47,97,,,,,,,97,,122,,78,,97,167,261,261,145,152,152,,,,,,97,121,120,60,97,97,97,,,,,,,97,,,,,,,261,97,97,97,61,106,61,,,135,,183,183,,78,61,61,,,,,,,97,,78,122,,,97,,,168,168,121,97,97,,,,,,,,,,,,,,138,,78,78,97,322,,,,121,121,,,,,,,,,,,,97,97,,97,97,,,,,261,118,118,,261,,,,,293,237,37,97,,261,,,,,,,,,152,261,,,,,,,,,,,,237,,,,,,,,293,,,309,,,,,,,261,261,261,,,97,97,,,,,,,,97,78,,,121,,,,,138,335,,,261,,261,,,,138,,97,97,138
6603857,75,75,75,75,75,195,75,,,,,,,75,,121,,92,,75,181,159,159,346,120,120,,,,,,75,148,149,294,75,75,75,,,,,,,75,,,,,,,159,75,75,75,36,66,36,,,313,,289,289,,268,36,36,,,,,,,75,,92,121,,,75,,,134,134,136,75,75,,,,,,,,,,,,,,158,,92,92,75,229,,,,136,136,,,,,,,,,,,,75,75,,75,75,,,,,159,247,247,,159,,,,,142,223,303,75,,159,,,,,,,,,120,159,,,,,,,,,,,,223,,,,,,,,142,,,245,,,,,,,159,159,159,,,75,75,,,,,,,,75,268,,,122,,,,,294,249,,,159,,159,,,,294,,75,75,294
70682205,179,179,179,179,179,59,179,,,,,,,179,,223,,228,,179,185,105,105,161,195,195,,,,,,179,276,277,237,179,179,179,,,,,,,179,,,,,,,105,179,179,179,93,150,93,,,149,,198,198,,88,93,93,,,,,,,179,,228,223,,,179,,,71,71,137,179,179,,,,,,,,,,,,,,179,,228,228,179,241,,,,137,137,,,,,,,,,,,,179,179,,179,179,,,,,105,257,257,,105,,,,,149,186,169,179,,105,,,,,,,,,195,105,,,,,,,,,,,,186,,,,,,,,149,,,335,,,,,,,105,105,105,,,179,179,,,,,,,,179,88,,,224,,,,,140,181,,,105,,105,,,,140,,179,179,140
70696859,201,201,201,201,201,89,201,,,,,,,201,,247,,207,,201,215,147,147,183,221,221,,,,,,201,281,280,210,201,201,201,,,,,,,201,,,,,,,147,201,201,201,83,140,83,,,169,,222,222,,105,83,83,,,,,,,201,,207,247,,,201,,,209,209,165,201,201,,,,,,,,,,,,,,235,,207,207,201,255,,,,165,165,,,,,,,,,,,,201,201,,201,201,,,,,147,275,275,,147,,,,,173,163,139,201,,147,,,,,,,,,221,147,,,,,,,,,,,,163,,,,,,,,173,,,304,,,,,,,147,147,147,,,201,201,,,,,,,,201,105,,,248,,,,,152,233,,,147,,147,,,,152,,201,201,152
766948,346,346,346,346,346,121,346,,,,,,,346,,347,,343,,346,263,45,45,239,323,323,,,,,,346,343,344,324,346,346,346,,,,,,,346,,,,,,,45,346,346,346,339,347,339,,,215,,121,121,,147,339,339,,,,,,,346,,343,347,,,346,,,179,179,219,346,346,,,,,,,,,,,,,,89,,343,343,346,327,,,,219,219,,,,,,,,,,,,346,346,,346,346,,,,,45,341,341,,45,,,,,295,299,233,346,,45,,,,,,,,,323,45,,,,,,,,,,,,299,,,,,,,,295,,,347,,,,,,,45,45,45,,,346,346,,,,,,,,346,147,,,346,,,,,187,89,,,45,,45,,,,187,,346,346,187
9604912,9,9,9,9,9,27,9,,,,,,,9,,19,,42,,9,28,311,311,52,18,18,,,,,,9,18,19,97,9,9,9,,,,,,,9,,,,,,,311,9,9,9,116,19,116,,,28,,44,44,,63,116,116,,,,,,,9,,42,19,,,9,,,18,18,18,9,9,,,,,,,,,,,,,,80,,42,42,9,54,,,,18,18,,,,,,,,,,,,9,9,,9,9,,,,,311,186,186,,311,,,,,165,160,209,9,,311,,,,,,,,,18,311,,,,,,,,,,,,160,,,,,,,,165,,,19,,,,,,,311,311,311,,,9,9,,,,,,,,9,63,,,18,,,,,14,54,,,311,,311,,,,14,,9,9,14
9604915,7,7,7,7,7,21,7,,,,,,,7,,15,,70,,7,22,326,326,30,14,14,,,,,,7,14,15,281,7,7,7,,,,,,,7,,,,,,,326,7,7,7,180,15,180,,,33,,48,48,,16,180,180,,,,,,,7,,70,15,,,7,,,14,14,14,7,7,,,,,,,,,,,,,,126,,70,70,7,30,,,,14,14,,,,,,,,,,,,7,7,,7,7,,,,,326,175,175,,326,,,,,92,243,324,7,,326,,,,,,,,,14,326,,,,,,,,,,,,243,,,,,,,,92,,,112,,,,,,,326,326,326,,,7,7,,,,,,,,7,16,,,14,,,,,108,30,,,326,,326,,,,108,,7,7,108
9604922,4,4,4,4,4,12,4,,,,,,,4,,9,,90,,4,13,203,203,147,8,8,,,,,,4,8,9,242,4,4,4,,,,,,,4,,,,,,,203,4,4,4,192,9,192,,,137,,186,186,,79,192,192,,,,,,,4,,90,9,,,4,,,8,8,8,4,4,,,,,,,,,,,,,,154,,90,90,4,195,,,,8,8,,,,,,,,,,,,4,4,,4,4,,,,,203,205,205,,203,,,,,108,218,312,4,,203,,,,,,,,,8,203,,,,,,,,,,,,218,,,,,,,,108,,,97,,,,,,,203,203,203,,,4,4,,,,,,,,4,79,,,8,,,,,329,222,,,203,,203,,,,329,,4,4,329
9604926,5,5,5,5,5,15,5,,,,,,,5,,11,,103,,5,16,282,282,109,10,10,,,,,,5,10,11,201,5,5,5,,,,,,,5,,,,,,,282,5,5,5,114,11,114,,,103,,141,141,,57,114,114,,,,,,,5,,103,11,,,5,,,10,10,10,5,5,,,,,,,,,,,,,,180,,103,103,5,268,,,,10,10,,,,,,,,,,,,5,5,,5,5,,,,,282,288,288,,282,,,,,263,315,281,5,,282,,,,,,,,,10,282,,,,,,,,,,,,315,,,,,,,,263,,,328,,,,,,,282,282,282,,,5,5,,,,,,,,5,57,,,10,,,,,102,288,,,282,,282,,,,102,,5,5,102
9604940,2,2,2,2,2,6,2,,,,,,,2,,5,,71,,2,7,292,292,121,4,4,,,,,,2,4,5,221,2,2,2,,,,,,,2,,,,,,,292,2,2,2,181,5,181,,,113,,153,153,,64,181,181,,,,,,,2,,71,5,,,2,,,4,4,4,2,2,,,,,,,,,,,,,,128,,71,71,2,248,,,,4,4,,,,,,,,,,,,2,2,,2,2,,,,,292,269,269,,292,,,,,166,298,344,2,,292,,,,,,,,,4,292,,,,,,,,,,,,298,,,,,,,,166,,,74,,,,,,,292,292,292,,,2,2,,,,,,,,2,64,,,4,,,,,287,270,,,292,,292,,,,287,,2,2,287
9604943,0,0,0,0,0,0,0,,,,,,,0,,1,,72,,0,1,185,185,123,0,0,,,,,,0,0,1,156,0,0,0,,,,,,,0,,,,,,,185,0,0,0,182,1,182,,,115,,156,156,,65,182,182,,,,,,,0,,72,1,,,0,,,0,0,0,0,0,,,,,,,,,,,,,,130,,72,72,0,213,,,,0,0,,,,,,,,,,,,0,0,,0,0,,,,,185,223,223,,185,,,,,121,102,192,0,,185,,,,,,,,,0,185,,,,,,,,,,,,102,,,,,,,,121,,,75,,,,,,,185,185,185,,,0,0,,,,,,,,0,65,,,0,,,,,317,272,,,185,,185,,,,317,,0,0,317
9604948,3,3,3,3,3,9,3,,,,,,,3,,7,,93,,3,10,274,274,69,6,6,,,,,,3,6,7,66,3,3,3,,,,,,,3,,,,,,,274,3,3,3,88,7,88,,,67,,93,93,,36,88,88,,,,,,,3,,93,7,,,3,,,6,6,6,3,3,,,,,,,,,,,,,,160,,93,93,3,212,,,,6,6,,,,,,,,,,,,3,3,,3,3,,,,,274,128,128,,274,,,,,193,282,342,3,,274,,,,,,,,,6,274,,,,,,,,,,,,282,,,,,,,,193,,,134,,,,,,,274,274,274,,,3,3,,,,,,,,3,36,,,6,,,,,295,230,,,274,,274,,,,295,,3,3,295
9604958,1,1,1,1,1,3,1,,,,,,,1,,3,,75,,1,4,296,296,79,2,2,,,,,,1,2,3,100,1,1,1,,,,,,,1,,,,,,,296,1,1,1,152,3,152,,,75,,105,105,,41,152,152,,,,,,,1,,75,3,,,1,,,2,2,2,1,1,,,,,,,,,,,,,,134,,75,75,1,146,,,,2,2,,,,,,,,,,,,1,1,,1,1,,,,,296,192,192,,296,,,,,213,275,338,1,,296,,,,,,,,,2,296,,,,,,,,,,,,275,,,,,,,,213,,,82,,,,,,,296,296,296,,,1,1,,,,,,,,1,41,,,2,,,,,318,156,,,296,,296,,,,318,,1,1,318
9604970,10,10,10,10,10,30,10,,,,,,,10,,21,,80,,10,31,297,297,20,20,20,,,,,,10,20,21,122,10,10,10,,,,,,,10,,,,,,,297,10,10,10,155,21,155,,,92,,131,131,,71,155,155,,,,,,,10,,80,21,,,10,,,20,20,20,10,10,,,,,,,,,,,,,,142,,80,80,10,20,,,,20,20,,,,,,,,,,,,10,10,,10,10,,,,,297,187,187,,297,,,,,99,167,261,10,,297,,,,,,,,,20,297,,,,,,,,,,,,167,,,,,,,,99,,,52,,,,,,,297,297,297,,,10,10,,,,,,,,10,71,,,20,,,,,53,20,,,297,,297,,,,53,,10,10,53
9800117,288,288,288,288,288,200,288,,,,,,,288,,327,,317,,288,300,343,343,152,285,285,,,,,,288,291,290,222,288,288,288,,,,,,,288,,,,,,,343,288,288,288,281,325,281,,,260,,302,302,,349,281,281,,,,,,,288,,317,327,,,288,,,333,333,332,288,288,,,,,,,,,,,,,,344,,317,317,288,140,,,,332,332,,,,,,,,,,,,288,288,,288,288,,,,,343,298,298,,343,,,,,243,23,46,288,,343,,,,,,,,,285,343,,,,,,,,,,,,23,,,,,,,,243,,,113,,,,,,,343,343,343,,,288,288,,,,,,,,288,349,,,326,,,,,198,148,,,343,,343,,,,198,,288,288,198
9822610,43,43,43,43,43,120,43,,,,,,,43,,32,,16,,43,124,165,165,184,78,78,,,,,,43,86,87,86,43,43,43,,,,,,,43,,,,,,,165,43,43,43,136,77,136,,,320,,295,295,,312,136,136,,,,,,,43,,16,32,,,43,,,82,82,82,43,43,,,,,,,,,,,,,,32,,16,16,43,174,,,,82,82,,,,,,,,,,,,43,43,,43,43,,,,,165,166,166,,165,,,,,195,194,292,43,,165,,,,,,,,,78,165,,,,,,,,,,,,194,,,,,,,,195,,,38,,,,,,,165,165,165,,,43,43,,,,,,,,43,312,,,33,,,,,276,188,,,165,,165,,,,276,,43,43,276
9827373,56,56,56,56,56,156,56,,,,,,,56,,72,,44,,56,151,155,155,104,100,100,,,,,,56,112,113,102,56,56,56,,,,,,,56,,,,,,,155,56,56,56,253,95,253,,,178,,233,233,,114,253,253,,,,,,,56,,44,72,,,56,,,102,102,106,56,56,,,,,,,,,,,,,,84,,44,44,56,98,,,,106,106,,,,,,,,,,,,56,56,,56,56,,,,,155,196,196,,155,,,,,127,210,308,56,,155,,,,,,,,,100,155,,,,,,,,,,,,210,,,,,,,,127,,,36,,,,,,,155,155,155,,,56,56,,,,,,,,56,114,,,71,,,,,123,106,,,155,,155,,,,123,,56,56,123
9857146,156,156,156,156,156,221,156,,,,,,,156,,194,,156,,156,21,268,268,38,197,197,,,,,,156,256,257,337,156,156,156,,,,,,,156,,,,,,,268,156,156,156,343,207,343,,,14,,23,23,,309,343,343,,,,,,,156,,156,194,,,156,,,246,246,230,156,156,,,,,,,,,,,,,,250,,156,156,156,38,,,,230,230,,,,,,,,,,,,156,156,,156,156,,,,,268,259,259,,268,,,,,151,30,60,156,,268,,,,,,,,,197,268,,,,,,,,,,,,30,,,,,,,,151,,,98,,,,,,,268,268,268,,,156,156,,,,,,,,156,309,,,193,,,,,7,38,,,268,,268,,,,7,,156,156,7
9858084,245,245,245,245,245,74,245,,,,,,,245,,204,,169,,245,225,196,196,200,213,213,,,,,,245,317,318,259,245,245,245,,,,,,,245,,,,,,,196,245,245,245,185,252,185,,,170,,221,221,,281,185,185,,,,,,,245,,169,204,,,245,,,255,255,310,245,245,,,,,,,,,,,,,,262,,169,169,245,198,,,,310,310,,,,,,,,,,,,245,245,,245,245,,,,,196,267,267,,196,,,,,161,37,74,245,,196,,,,,,,,,213,196,,,,,,,,,,,,37,,,,,,,,161,,,0,,,,,,,196,196,196,,,245,245,,,,,,,,245,281,,,203,,,,,116,212,,,196,,196,,,,116,,245,245,116
9858662,270,270,270,270,270,328,270,,,,,,,270,,319,,298,,270,194,234,234,169,310,310,,,,,,270,49,48,24,270,270,270,,,,,,,270,,,,,,,234,270,270,270,171,238,171,,,152,,206,206,,95,171,171,,,,,,,270,,298,319,,,270,,,195,195,147,270,270,,,,,,,,,,,,,,303,,298,298,270,346,,,,147,147,,,,,,,,,,,,270,270,,270,270,,,,,234,48,48,,234,,,,,347,320,321,270,,234,,,,,,,,,310,234,,,,,,,,,,,,320,,,,,,,,347,,,279,,,,,,,234,234,234,,,270,270,,,,,,,,270,95,,,318,,,,,98,315,,,234,,234,,,,98,,270,270,98
9873849,121,121,121,121,121,187,121,,,,,,,121,,110,,68,,121,244,78,78,291,163,163,,,,,,121,216,217,278,121,121,121,,,,,,,121,,,,,,,78,121,121,121,8,16,8,,,257,,199,199,,191,8,8,,,,,,,121,,68,110,,,121,,,121,121,196,121,121,,,,,,,,,,,,,,122,,68,68,121,203,,,,196,196,,,,,,,,,,,,121,121,,121,121,,,,,78,213,213,,78,,,,,114,128,230,121,,78,,,,,,,,,163,78,,,,,,,,,,,,128,,,,,,,,114,,,123,,,,,,,78,78,78,,,121,121,,,,,,,,121,191,,,109,,,,,331,143,,,78,,78,,,,331,,121,121,331
9885504,122,122,122,122,122,194,122,,,,,,,122,,175,,138,,122,66,342,342,50,182,182,,,,,,122,218,219,296,122,122,122,,,,,,,122,,,,,,,342,122,122,122,319,171,319,,,46,,71,71,,343,319,319,,,,,,,122,,138,175,,,122,,,208,208,198,122,122,,,,,,,,,,,,,,230,,138,138,122,52,,,,198,198,,,,,,,,,,,,122,122,,122,122,,,,,342,309,309,,342,,,,,217,25,50,122,,342,,,,,,,,,182,342,,,,,,,,,,,,25,,,,,,,,217,,,198,,,,,,,342,342,342,,,122,122,,,,,,,,122,343,,,176,,,,,26,52,,,342,,342,,,,26,,122,122,26
9890357,283,283,283,283,283,95,283,,,,,,,283,,314,,280,,283,294,124,124,60,223,223,,,,,,283,283,282,211,283,283,283,,,,,,,283,,,,,,,124,283,283,283,310,321,310,,,256,,265,265,,284,310,310,,,,,,,283,,280,314,,,283,,,303,303,323,283,283,,,,,,,,,,,,,,203,,280,280,283,60,,,,323,323,,,,,,,,,,,,283,283,,283,283,,,,,124,277,277,,124,,,,,174,8,16,283,,124,,,,,,,,,223,124,,,,,,,,,,,,8,,,,,,,,174,,,120,,,,,,,124,124,124,,,283,283,,,,,,,,283,284,,,315,,,,,193,62,,,124,,124,,,,193,,283,283,193
9901444,284,284,284,284,284,323,284,,,,,,,284,,312,,278,,284,59,254,254,43,324,324,,,,,,284,39,38,19,284,284,284,,,,,,,284,,,,,,,254,284,284,284,301,323,301,,,43,,63,63,,23,301,301,,,,,,,284,,278,312,,,284,,,147,147,43,284,284,,,,,,,,,,,,,,315,,278,278,284,320,,,,43,43,,,,,,,,,,,,284,284,,284,284,,,,,254,38,38,,254,,,,,341,325,305,284,,254,,,,,,,,,324,254,,,,,,,,,,,,325,,,,,,,,341,,,299,,,,,,,254,254,254,,,284,284,,,,,,,,284,23,,,313,,,,,24,329,,,254,,254,,,,24,,284,284,24
9910722,315,315,315,315,315,149,315,,,,,,,315,,336,,318,,315,348,228,228,32,325,325,,,,,,315,346,345,340,315,315,315,,,,,,,315,,,,,,,228,315,315,315,313,337,313,,,348,,331,331,,347,313,313,,,,,,,315,,318,336,,,315,,,348,348,340,315,315,,,,,,,,,,,,,,297,,318,318,315,32,,,,340,340,,,,,,,,,,,,315,315,,315,315,,,,,228,343,343,,228,,,,,298,1,2,315,,228,,,,,,,,,325,228,,,,,,,,,,,,1,,,,,,,,298,,,76,,,,,,,228,228,228,,,315,315,,,,,,,,315,347,,,337,,,,,344,32,,,228,,228,,,,344,,315,315,344
9917474,116,116,116,116,116,255,116,,,,,,,116,,96,,61,,116,238,126,126,243,178,178,,,,,,116,208,209,228,116,116,116,,,,,,,116,,,,,,,126,116,116,116,9,18,9,,,221,,255,255,,150,9,9,,,,,,,116,,61,96,,,116,,,145,145,190,116,116,,,,,,,,,,,,,,112,,61,61,116,283,,,,190,190,,,,,,,,,,,,116,116,,116,116,,,,,126,301,301,,126,,,,,206,93,174,116,,126,,,,,,,,,178,126,,,,,,,,,,,,93,,,,,,,,206,,,175,,,,,,,126,126,126,,,116,116,,,,,,,,116,150,,,95,,,,,303,207,,,126,,126,,,,303,,116,116,303
9922527,330,330,330,330,330,280,330,,,,,,,330,,332,,311,,330,228,156,156,324,225,225,,,,,,330,339,340,314,330,330,330,,,,,,,330,,,,,,,156,330,330,330,298,340,298,,,176,,230,230,,334,298,298,,,,,,,330,,311,332,,,330,,,331,331,341,330,330,,,,,,,,,,,,,,245,,311,311,330,257,,,,341,341,,,,,,,,,,,,330,330,,330,330,,,,,156,279,279,,156,,,,,175,177,276,330,,156,,,,,,,,,225,156,,,,,,,,,,,,177,,,,,,,,175,,,12,,,,,,,156,156,156,,,330,330,,,,,,,,330,334,,,333,,,,,121,245,,,156,,156,,,,121,,330,330,121
9926067,316,316,316,316,316,262,316,,,,,,,316,,334,,315,,316,132,134,134,295,334,334,,,,,,316,79,78,39,316,316,316,,,,,,,316,,,,,,,134,316,316,316,308,339,308,,,94,,134,134,,199,308,308,,,,,,,316,,315,334,,,316,,,175,175,257,316,316,,,,,,,,,,,,,,217,,315,315,316,324,,,,257,257,,,,,,,,,,,,316,316,,316,316,,,,,134,78,78,,134,,,,,333,296,337,316,,134,,,,,,,,,334,134,,,,,,,,,,,,296,,,,,,,,333,,,261,,,,,,,134,134,134,,,316,316,,,,,,,,316,199,,,335,,,,,54,219,,,134,,134,,,,54,,316,316,54
9927432,260,260,260,260,260,338,260,,,,,,,260,,162,,117,,260,110,286,286,89,271,271,,,,,,260,151,150,80,260,260,260,,,,,,,260,,,,,,,286,260,260,260,53,94,53,,,83,,114,114,,46,53,53,,,,,,,260,,117,162,,,260,,,322,322,83,260,260,,,,,,,,,,,,,,202,,117,117,260,170,,,,83,83,,,,,,,,,,,,260,260,,260,260,,,,,286,154,154,,286,,,,,229,267,279,260,,286,,,,,,,,,271,286,,,,,,,,,,,,267,,,,,,,,229,,,125,,,,,,,286,286,286,,,260,260,,,,,,,,260,46,,,161,,,,,178,184,,,286,,286,,,,178,,260,260,178
9944269,77,77,77,77,77,198,77,,,,,,,77,,123,,325,,77,162,227,227,251,124,124,,,,,,77,69,68,34,77,77,77,,,,,,,77,,,,,,,227,77,77,77,283,119,283,,,114,,158,158,,158,283,283,,,,,,,77,,325,123,,,77,,,136,136,140,77,77,,,,,,,,,,,,,,295,,325,325,77,306,,,,140,140,,,,,,,,,,,,77,77,,77,77,,,,,227,68,68,,227,,,,,324,276,340,77,,227,,,,,,,,,124,227,,,,,,,,,,,,276,,,,,,,,324,,,316,,,,,,,227,227,227,,,77,77,,,,,,,,77,158,,,124,,,,,67,309,,,227,,227,,,,67,,77,77,67
9947709,336,336,336,336,336,197,336,,,,,,,336,,344,,333,,336,309,154,154,158,145,145,,,,,,336,335,336,297,336,336,336,,,,,,,336,,,,,,,154,336,336,336,291,332,291,,,272,,286,286,,348,291,291,,,,,,,336,,333,344,,,336,,,313,313,348,336,336,,,,,,,,,,,,,,243,,333,333,336,148,,,,348,348,,,,,,,,,,,,336,336,,336,336,,,,,154,177,177,,154,,,,,93,26,52,336,,154,,,,,,,,,145,154,,,,,,,,,,,,26,,,,,,,,93,,,116,,,,,,,154,154,154,,,336,336,,,,,,,,336,348,,,343,,,,,214,158,,,154,,154,,,,214,,336,336,214
9951300,254,254,254,254,254,286,254,,,,,,,254,,232,,192,,254,204,166,166,216,157,157,,,,,,254,271,270,197,254,254,254,,,,,,,254,,,,,,,166,254,254,254,231,295,231,,,146,,197,197,,283,231,231,,,,,,,254,,192,232,,,254,,,225,225,318,254,254,,,,,,,,,,,,,,255,,192,192,254,197,,,,318,318,,,,,,,,,,,,254,254,,254,254,,,,,166,207,207,,166,,,,,110,53,106,254,,166,,,,,,,,,157,166,,,,,,,,,,,,53,,,,,,,,110,,,5,,,,,,,166,166,166,,,254,254,,,,,,,,254,283,,,231,,,,,92,246,,,166,,166,,,,92,,254,254,92
16048415,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer
