molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
6539600,160,160,160,160,160,8,160,189,111,209,160,246,31,160,246,209,215,215,118,160,219,118,118,261,218,218,111,172,160,160,45,160,63,62,31,160,160,160,2,2,209,160,160,209,160,160,160,118,166,2,276,118,160,160,160,72,126,72,72,111,166,166,215,215,111,166,72,72,160,160,116,31,31,160,160,118,215,209,246,111,160,189,116,205,205,231,160,160,118,111,111,111,116,160,160,160,160,160,215,172,160,195,160,215,215,160,311,118,31,160,231,231,118,189,160,189,2,209,246,118,246,160,246,160,160,189,160,160,116,2,2,2,118,62,62,31,118,246,246,116,23,246,209,47,160,160,118,23,111,111,215,118,215,116,246,218,118,246,246,31,215,189,246,246,215,160,31,246,209,160,276,160,116,160,160,160,246,2,189,189,189,111,323,189,166,246,118,118,118,160,160,160,160,246,246,118,246,160,160,2,160,166,276,166,210,160,118,160,215,111,197,246,166,118,160,118,246,116,31,111,215,160,160,111
6539603,205,205,205,205,205,11,205,148,112,63,205,277,70,205,277,251,329,329,37,205,222,37,37,282,264,264,112,72,205,205,102,205,137,136,70,205,205,205,3,3,63,205,205,63,205,205,205,37,218,3,207,37,205,205,205,288,253,288,288,112,168,218,100,100,112,218,288,288,205,205,117,70,70,205,205,37,329,251,277,112,205,148,117,207,207,276,205,205,37,112,112,112,117,205,205,205,205,205,329,72,205,73,205,329,329,205,284,37,70,205,276,276,37,148,205,148,3,63,277,37,277,205,277,205,205,148,205,205,117,3,3,3,37,136,136,70,37,277,277,117,65,277,63,124,205,205,37,65,112,112,329,37,329,117,277,264,37,277,277,70,329,148,277,277,329,205,70,277,63,205,207,205,117,205,205,205,277,3,148,148,148,112,324,148,218,277,37,37,37,205,205,205,205,277,277,37,277,205,205,3,205,218,207,218,252,205,37,205,329,112,75,277,218,37,205,37,277,117,70,112,329,205,205,112
6539611,161,161,161,161,161,32,161,190,113,125,161,247,167,161,247,211,216,216,188,161,212,188,188,181,220,220,113,113,161,161,149,161,247,246,167,161,161,161,10,10,125,161,161,125,161,161,161,188,104,10,248,188,161,161,161,184,211,184,184,113,167,104,218,218,113,104,184,184,161,161,202,167,167,161,161,188,216,211,247,113,161,190,202,252,252,163,161,161,188,113,113,113,202,161,161,161,161,161,216,113,161,267,161,216,216,161,312,188,167,161,163,163,188,190,161,190,10,125,247,188,247,161,247,161,161,190,161,161,202,10,10,10,188,266,266,167,188,247,247,202,92,247,125,171,161,161,188,92,113,113,216,188,216,202,247,220,188,247,247,167,216,190,247,247,216,161,167,247,125,161,248,161,202,161,161,161,247,10,190,190,190,113,248,190,104,247,188,188,188,161,161,161,161,247,247,188,247,161,161,10,161,104,248,104,212,161,188,161,216,113,275,247,104,188,161,188,247,202,167,113,216,161,161,113
6539617,341,341,341,341,341,101,341,298,168,227,341,286,17,341,286,310,277,277,39,341,236,39,39,209,319,319,168,142,341,341,34,341,35,34,17,341,341,341,34,34,227,341,341,227,341,341,341,39,123,34,261,39,341,341,341,118,186,118,118,168,189,123,106,106,168,123,118,118,341,341,33,17,17,341,341,39,277,310,286,168,341,298,33,67,67,189,341,341,39,168,168,168,33,341,341,341,341,341,277,142,341,77,341,277,277,341,318,39,17,341,189,189,39,298,341,298,34,227,286,39,286,341,286,341,341,298,341,341,33,34,34,34,39,34,34,17,39,286,286,33,41,286,227,83,341,341,39,41,168,168,277,39,277,33,286,319,39,286,286,17,277,298,286,286,277,341,17,286,227,341,261,341,33,341,341,341,286,34,298,298,298,168,279,298,123,286,39,39,39,341,341,341,341,286,286,39,286,341,341,34,341,123,261,123,311,341,39,341,277,168,79,286,123,39,341,39,286,33,17,168,277,341,341,168
6539620,309,309,309,309,309,224,309,289,74,288,309,282,18,309,282,202,168,168,245,309,95,245,245,71,315,315,74,74,309,309,36,309,37,36,18,309,309,309,100,100,288,309,309,288,309,309,309,245,37,100,291,245,309,309,309,91,148,91,91,74,69,37,96,96,74,37,91,91,309,309,7,18,18,309,309,245,168,202,282,74,309,289,7,15,15,69,309,309,245,74,74,74,7,309,309,309,309,309,168,74,309,260,309,168,168,309,321,245,18,309,69,69,245,289,309,289,100,288,282,245,282,309,282,309,309,289,309,309,7,100,100,100,245,36,36,18,245,282,282,7,115,282,288,207,309,309,245,115,74,74,168,245,168,7,282,315,245,282,282,18,168,289,282,282,168,309,18,282,288,309,291,309,7,309,309,309,282,100,289,289,289,74,308,289,37,282,245,245,245,309,309,309,309,282,282,245,282,309,309,100,309,37,291,37,201,309,245,309,168,74,325,282,37,245,309,245,282,7,18,74,168,309,309,74
6539751,97,97,97,97,97,47,97,309,138,237,97,293,60,97,293,122,78,78,261,97,167,261,261,145,152,152,138,50,97,97,37,97,121,120,60,97,97,97,15,15,237,97,97,237,97,97,97,261,78,15,268,261,97,97,97,61,106,61,61,138,135,78,183,183,138,78,61,61,97,97,182,60,60,97,97,261,78,122,293,138,97,309,182,168,168,121,97,97,261,138,138,138,182,97,97,97,97,97,78,50,97,138,97,78,78,97,322,261,60,97,121,121,261,309,97,309,15,237,293,261,293,97,293,97,97,309,97,97,182,15,15,15,261,118,118,60,261,293,293,182,18,293,237,37,97,97,261,18,138,138,78,261,78,182,293,152,261,293,293,60,78,309,293,293,78,97,60,293,237,97,268,97,182,97,97,97,293,15,309,309,309,138,167,309,78,293,261,261,261,97,97,97,97,293,293,261,293,97,97,15,97,78,268,78,121,97,261,97,78,138,335,293,78,261,97,261,293,182,60,138,78,97,97,138
6603857,75,75,75,75,75,195,75,245,294,223,75,142,294,75,142,121,92,92,159,75,181,159,159,346,120,120,294,90,75,75,285,75,148,149,294,75,75,75,236,236,223,75,75,223,75,75,75,159,268,236,327,159,75,75,75,36,66,36,36,294,313,268,289,289,294,268,36,36,75,75,133,294,294,75,75,159,92,121,142,294,75,245,133,134,134,136,75,75,159,294,294,294,133,75,75,75,75,75,92,90,75,158,75,92,92,75,229,159,294,75,136,136,159,245,75,245,236,223,142,159,142,75,142,75,75,245,75,75,133,236,236,236,159,247,247,294,159,142,142,133,211,142,223,303,75,75,159,211,294,294,92,159,92,133,142,120,159,142,142,294,92,245,142,142,92,75,294,142,223,75,327,75,133,75,75,75,142,236,245,245,245,294,77,245,268,142,159,159,159,75,75,75,75,142,142,159,142,75,75,236,75,268,327,268,122,75,159,75,92,294,249,142,268,159,75,159,142,133,294,294,92,75,75,294
70682205,179,179,179,179,179,59,179,335,140,186,179,149,237,179,149,223,228,228,105,179,185,105,105,161,195,195,140,24,179,179,147,179,276,277,237,179,179,179,19,19,186,179,179,186,179,179,179,105,88,19,316,105,179,179,179,93,150,93,93,140,149,88,198,198,140,88,93,93,179,179,35,237,237,179,179,105,228,223,149,140,179,335,35,71,71,137,179,179,105,140,140,140,35,179,179,179,179,179,228,24,179,179,179,228,228,179,241,105,237,179,137,137,105,335,179,335,19,186,149,105,149,179,149,179,179,335,179,179,35,19,19,19,105,257,257,237,105,149,149,35,90,149,186,169,179,179,105,90,140,140,228,105,228,35,149,195,105,149,149,237,228,335,149,149,228,179,237,149,186,179,316,179,35,179,179,179,149,19,335,335,335,140,150,335,88,149,105,105,105,179,179,179,179,149,149,105,149,179,179,19,179,88,316,88,224,179,105,179,228,140,181,149,88,105,179,105,149,35,237,140,228,179,179,140
70696859,201,201,201,201,201,89,201,304,152,163,201,173,210,201,173,247,207,207,147,201,215,147,147,183,221,221,152,19,201,201,119,201,281,280,210,201,201,201,30,30,163,201,201,163,201,201,201,147,105,30,260,147,201,201,201,83,140,83,83,152,169,105,222,222,152,105,83,83,201,201,119,210,210,201,201,147,207,247,173,152,201,304,119,209,209,165,201,201,147,152,152,152,119,201,201,201,201,201,207,19,201,235,201,207,207,201,255,147,210,201,165,165,147,304,201,304,30,163,173,147,173,201,173,201,201,304,201,201,119,30,30,30,147,275,275,210,147,173,173,119,73,173,163,139,201,201,147,73,152,152,207,147,207,119,173,221,147,173,173,210,207,304,173,173,207,201,210,173,163,201,260,201,119,201,201,201,173,30,304,304,304,152,60,304,105,173,147,147,147,201,201,201,201,173,173,147,173,201,201,30,201,105,260,105,248,201,147,201,207,152,233,173,105,147,201,147,173,119,210,152,207,201,201,152
766948,346,346,346,346,346,121,346,347,187,299,346,295,324,346,295,347,343,343,45,346,263,45,45,239,323,323,187,1,346,346,195,346,343,344,324,346,346,346,121,121,299,346,346,299,346,346,346,45,147,121,346,45,346,346,346,339,347,339,339,187,215,147,121,121,187,147,339,339,346,346,98,324,324,346,346,45,343,347,295,187,346,347,98,179,179,219,346,346,45,187,187,187,98,346,346,346,346,346,343,1,346,89,346,343,343,346,327,45,324,346,219,219,45,347,346,347,121,299,295,45,295,346,295,346,346,347,346,346,98,121,121,121,45,341,341,324,45,295,295,98,133,295,299,233,346,346,45,133,187,187,343,45,343,98,295,323,45,295,295,324,343,347,295,295,343,346,324,295,299,346,346,346,98,346,346,346,295,121,347,347,347,187,336,347,147,295,45,45,45,346,346,346,346,295,295,45,295,346,346,121,346,147,346,147,346,346,45,346,343,187,89,295,147,45,346,45,295,98,324,187,343,346,346,187
9604912,9,9,9,9,9,27,9,19,14,160,9,165,97,9,165,19,42,42,311,9,28,311,311,52,18,18,14,216,9,9,128,9,18,19,97,9,9,9,258,258,160,9,9,160,9,9,9,311,63,258,27,311,9,9,9,116,19,116,116,14,28,63,44,44,14,63,116,116,9,9,242,97,97,9,9,311,42,19,165,14,9,19,242,18,18,18,9,9,311,14,14,14,242,9,9,9,9,9,42,216,9,80,9,42,42,9,54,311,97,9,18,18,311,19,9,19,258,160,165,311,165,9,165,9,9,19,9,9,242,258,258,258,311,186,186,97,311,165,165,242,117,165,160,209,9,9,311,117,14,14,42,311,42,242,165,18,311,165,165,97,42,19,165,165,42,9,97,165,160,9,27,9,242,9,9,9,165,258,19,19,19,14,58,19,63,165,311,311,311,9,9,9,9,165,165,311,165,9,9,258,9,63,27,63,18,9,311,9,42,14,54,165,63,311,9,311,165,242,97,14,42,9,9,14
9604915,7,7,7,7,7,21,7,112,108,243,7,92,281,7,92,15,70,70,326,7,22,326,326,30,14,14,108,319,7,7,318,7,14,15,281,7,7,7,288,288,243,7,7,243,7,7,7,326,16,288,15,326,7,7,7,180,15,180,180,108,33,16,48,48,108,16,180,180,7,7,326,281,281,7,7,326,70,15,92,108,7,112,326,14,14,14,7,7,326,108,108,108,326,7,7,7,7,7,70,319,7,126,7,70,70,7,30,326,281,7,14,14,326,112,7,112,288,243,92,326,92,7,92,7,7,112,7,7,326,288,288,288,326,175,175,281,326,92,92,326,282,92,243,324,7,7,326,282,108,108,70,326,70,326,92,14,326,92,92,281,70,112,92,92,70,7,281,92,243,7,15,7,326,7,7,7,92,288,112,112,112,108,93,112,16,92,326,326,326,7,7,7,7,92,92,326,92,7,7,288,7,16,15,16,14,7,326,7,70,108,30,92,16,326,7,326,92,326,281,108,70,7,7,108
9604922,4,4,4,4,4,12,4,97,329,218,4,108,242,4,108,9,90,90,203,4,13,203,203,147,8,8,329,299,4,4,286,4,8,9,242,4,4,4,118,118,218,4,4,218,4,4,4,203,79,118,126,203,4,4,4,192,9,192,192,329,137,79,186,186,329,79,192,192,4,4,212,242,242,4,4,203,90,9,108,329,4,97,212,8,8,8,4,4,203,329,329,329,212,4,4,4,4,4,90,299,4,154,4,90,90,4,195,203,242,4,8,8,203,97,4,97,118,218,108,203,108,4,108,4,4,97,4,4,212,118,118,118,203,205,205,242,203,108,108,212,342,108,218,312,4,4,203,342,329,329,90,203,90,212,108,8,203,108,108,242,90,97,108,108,90,4,242,108,218,4,126,4,212,4,4,4,108,118,97,97,97,329,111,97,79,108,203,203,203,4,4,4,4,108,108,203,108,4,4,118,4,79,126,79,8,4,203,4,90,329,222,108,79,203,4,203,108,212,242,329,90,4,4,329
9604926,5,5,5,5,5,15,5,328,102,315,5,263,201,5,263,11,103,103,282,5,16,282,282,109,10,10,102,272,5,5,251,5,10,11,201,5,5,5,276,276,315,5,5,315,5,5,5,282,57,276,181,282,5,5,5,114,11,114,114,102,103,57,141,141,102,57,114,114,5,5,314,201,201,5,5,282,103,11,263,102,5,328,314,10,10,10,5,5,282,102,102,102,314,5,5,5,5,5,103,272,5,180,5,103,103,5,268,282,201,5,10,10,282,328,5,328,276,315,263,282,263,5,263,5,5,328,5,5,314,276,276,276,282,288,288,201,282,263,263,314,175,263,315,281,5,5,282,175,102,102,103,282,103,314,263,10,282,263,263,201,103,328,263,263,103,5,201,263,315,5,181,5,314,5,5,5,263,276,328,328,328,102,29,328,57,263,282,282,282,5,5,5,5,263,263,282,263,5,5,276,5,57,181,57,10,5,282,5,103,102,288,263,57,282,5,282,263,314,201,102,103,5,5,102
9604940,2,2,2,2,2,6,2,74,287,298,2,166,221,2,166,5,71,71,292,2,7,292,292,121,4,4,287,254,2,2,270,2,4,5,221,2,2,2,214,214,298,2,2,298,2,2,2,292,64,214,157,292,2,2,2,181,5,181,181,287,113,64,153,153,287,64,181,181,2,2,277,221,221,2,2,292,71,5,166,287,2,74,277,4,4,4,2,2,292,287,287,287,277,2,2,2,2,2,71,254,2,128,2,71,71,2,248,292,221,2,4,4,292,74,2,74,214,298,166,292,166,2,166,2,2,74,2,2,277,214,214,214,292,269,269,221,292,166,166,277,339,166,298,344,2,2,292,339,287,287,71,292,71,277,166,4,292,166,166,221,71,74,166,166,71,2,221,166,298,2,157,2,277,2,2,2,166,214,74,74,74,287,176,74,64,166,292,292,292,2,2,2,2,166,166,292,166,2,2,214,2,64,157,64,4,2,292,2,71,287,270,166,64,292,2,292,166,277,221,287,71,2,2,287
9604943,0,0,0,0,0,0,0,75,317,102,0,121,156,0,121,1,72,72,185,0,1,185,185,123,0,0,317,289,0,0,198,0,0,1,156,0,0,0,38,38,102,0,0,102,0,0,0,185,65,38,158,185,0,0,0,182,1,182,182,317,115,65,156,156,317,65,182,182,0,0,191,156,156,0,0,185,72,1,121,317,0,75,191,0,0,0,0,0,185,317,317,317,191,0,0,0,0,0,72,289,0,130,0,72,72,0,213,185,156,0,0,0,185,75,0,75,38,102,121,185,121,0,121,0,0,75,0,0,191,38,38,38,185,223,223,156,185,121,121,191,324,121,102,192,0,0,185,324,317,317,72,185,72,191,121,0,185,121,121,156,72,75,121,121,72,0,156,121,102,0,158,0,191,0,0,0,121,38,75,75,75,317,177,75,65,121,185,185,185,0,0,0,0,121,121,185,121,0,0,38,0,65,158,65,0,0,185,0,72,317,272,121,65,185,0,185,121,191,156,317,72,0,0,317
9604948,3,3,3,3,3,9,3,134,295,282,3,193,66,3,193,7,93,93,274,3,10,274,274,69,6,6,295,266,3,3,98,3,6,7,66,3,3,3,185,185,282,3,3,282,3,3,3,274,36,185,130,274,3,3,3,88,7,88,88,295,67,36,93,93,295,36,88,88,3,3,256,66,66,3,3,274,93,7,193,295,3,134,256,6,6,6,3,3,274,295,295,295,256,3,3,3,3,3,93,266,3,160,3,93,93,3,212,274,66,3,6,6,274,134,3,134,185,282,193,274,193,3,193,3,3,134,3,3,256,185,185,185,274,128,128,66,274,193,193,256,330,193,282,342,3,3,274,330,295,295,93,274,93,256,193,6,274,193,193,66,93,134,193,193,93,3,66,193,282,3,130,3,256,3,3,3,193,185,134,134,134,295,197,134,36,193,274,274,274,3,3,3,3,193,193,274,193,3,3,185,3,36,130,36,6,3,274,3,93,295,230,193,36,274,3,274,193,256,66,295,93,3,3,295
9604958,1,1,1,1,1,3,1,82,318,275,1,213,100,1,213,3,75,75,296,1,4,296,296,79,2,2,318,258,1,1,134,1,2,3,100,1,1,1,168,168,275,1,1,275,1,1,1,296,41,168,85,296,1,1,1,152,3,152,152,318,75,41,105,105,318,41,152,152,1,1,278,100,100,1,1,296,75,3,213,318,1,82,278,2,2,2,1,1,296,318,318,318,278,1,1,1,1,1,75,258,1,134,1,75,75,1,146,296,100,1,2,2,296,82,1,82,168,275,213,296,213,1,213,1,1,82,1,1,278,168,168,168,296,192,192,100,296,213,213,278,315,213,275,338,1,1,296,315,318,318,75,296,75,278,213,2,296,213,213,100,75,82,213,213,75,1,100,213,275,1,85,1,278,1,1,1,213,168,82,82,82,318,142,82,41,213,296,296,296,1,1,1,1,213,213,296,213,1,1,168,1,41,85,41,2,1,296,1,75,318,156,213,41,296,1,296,213,278,100,318,75,1,1,318
9604970,10,10,10,10,10,30,10,52,53,167,10,99,122,10,99,21,80,80,297,10,31,297,297,20,20,20,53,221,10,10,156,10,20,21,122,10,10,10,137,137,167,10,10,167,10,10,10,297,71,137,10,297,10,10,10,155,21,155,155,53,92,71,131,131,53,71,155,155,10,10,280,122,122,10,10,297,80,21,99,53,10,52,280,20,20,20,10,10,297,53,53,53,280,10,10,10,10,10,80,221,10,142,10,80,80,10,20,297,122,10,20,20,297,52,10,52,137,167,99,297,99,10,99,10,10,52,10,10,280,137,137,137,297,187,187,122,297,99,99,280,159,99,167,261,10,10,297,159,53,53,80,297,80,280,99,20,297,99,99,122,80,52,99,99,80,10,122,99,167,10,10,10,280,10,10,10,99,137,52,52,52,53,66,52,71,99,297,297,297,10,10,10,10,99,99,297,99,10,10,137,10,71,10,71,20,10,297,10,80,53,20,99,71,297,10,297,99,280,122,53,80,10,10,53
9800117,288,288,288,288,288,200,288,113,198,23,288,243,222,288,243,327,317,317,343,288,300,343,343,152,285,285,198,320,288,288,272,288,291,290,222,288,288,288,78,78,23,288,288,23,288,288,288,343,349,78,81,343,288,288,288,281,325,281,281,198,260,349,302,302,198,349,281,281,288,288,299,222,222,288,288,343,317,327,243,198,288,113,299,333,333,332,288,288,343,198,198,198,299,288,288,288,288,288,317,320,288,344,288,317,317,288,140,343,222,288,332,332,343,113,288,113,78,23,243,343,243,288,243,288,288,113,288,288,299,78,78,78,343,298,298,222,343,243,243,299,325,243,23,46,288,288,343,325,198,198,317,343,317,299,243,285,343,243,243,222,317,113,243,243,317,288,222,243,23,288,81,288,299,288,288,288,243,78,113,113,113,198,59,113,349,243,343,343,343,288,288,288,288,243,243,343,243,288,288,78,288,349,81,349,326,288,343,288,317,198,148,243,349,343,288,343,243,299,222,198,317,288,288,198
9822610,43,43,43,43,43,120,43,38,276,194,43,195,86,43,195,32,16,16,165,43,124,165,165,184,78,78,276,349,43,43,116,43,86,87,86,43,43,43,45,45,194,43,43,194,43,43,43,165,312,45,105,165,43,43,43,136,77,136,136,276,320,312,295,295,276,312,136,136,43,43,134,86,86,43,43,165,16,32,195,276,43,38,134,82,82,82,43,43,165,276,276,276,134,43,43,43,43,43,16,349,43,32,43,16,16,43,174,165,86,43,82,82,165,38,43,38,45,194,195,165,195,43,195,43,43,38,43,43,134,45,45,45,165,166,166,86,165,195,195,134,268,195,194,292,43,43,165,268,276,276,16,165,16,134,195,78,165,195,195,86,16,38,195,195,16,43,86,195,194,43,105,43,134,43,43,43,195,45,38,38,38,276,79,38,312,195,165,165,165,43,43,43,43,195,195,165,195,43,43,45,43,312,105,312,33,43,165,43,16,276,188,195,312,165,43,165,195,134,86,276,16,43,43,276
9827373,56,56,56,56,56,156,56,36,123,210,56,127,102,56,127,72,44,44,155,56,151,155,155,104,100,100,123,296,56,56,136,56,112,113,102,56,56,56,223,223,210,56,56,210,56,56,56,155,114,223,53,155,56,56,56,253,95,253,253,123,178,114,233,233,123,114,253,253,56,56,247,102,102,56,56,155,44,72,127,123,56,36,247,102,102,106,56,56,155,123,123,123,247,56,56,56,56,56,44,296,56,84,56,44,44,56,98,155,102,56,106,106,155,36,56,36,223,210,127,155,127,56,127,56,56,36,56,56,247,223,223,223,155,196,196,102,155,127,127,247,286,127,210,308,56,56,155,286,123,123,44,155,44,247,127,100,155,127,127,102,44,36,127,127,44,56,102,127,210,56,53,56,247,56,56,56,127,223,36,36,36,123,313,36,114,127,155,155,155,56,56,56,56,127,127,155,127,56,56,223,56,114,53,114,71,56,155,56,44,123,106,127,114,155,56,155,127,247,102,123,44,56,56,123
9857146,156,156,156,156,156,221,156,98,7,30,156,151,337,156,151,194,156,156,268,156,21,268,268,38,197,197,7,316,156,156,333,156,256,257,337,156,156,156,93,93,30,156,156,30,156,156,156,268,309,93,19,268,156,156,156,343,207,343,343,7,14,309,23,23,7,309,343,343,156,156,323,337,337,156,156,268,156,194,151,7,156,98,323,246,246,230,156,156,268,7,7,7,323,156,156,156,156,156,156,316,156,250,156,156,156,156,38,268,337,156,230,230,268,98,156,98,93,30,151,268,151,156,151,156,156,98,156,156,323,93,93,93,268,259,259,337,268,151,151,323,295,151,30,60,156,156,268,295,7,7,156,268,156,323,151,197,268,151,151,337,156,98,151,151,156,156,337,151,30,156,19,156,323,156,156,156,151,93,98,98,98,7,94,98,309,151,268,268,268,156,156,156,156,151,151,268,151,156,156,93,156,309,19,309,193,156,268,156,156,7,38,151,309,268,156,268,151,323,337,7,156,156,156,7
9858084,245,245,245,245,245,74,245,0,116,37,245,161,259,245,161,204,169,169,196,245,225,196,196,200,213,213,116,341,245,245,298,245,317,318,259,245,245,245,24,24,37,245,245,37,245,245,245,196,281,24,119,196,245,245,245,185,252,185,185,116,170,281,221,221,116,281,185,185,245,245,158,259,259,245,245,196,169,204,161,116,245,0,158,255,255,310,245,245,196,116,116,116,158,245,245,245,245,245,169,341,245,262,245,169,169,245,198,196,259,245,310,310,196,0,245,0,24,37,161,196,161,245,161,245,245,0,245,245,158,24,24,24,196,267,267,259,196,161,161,158,256,161,37,74,245,245,196,256,116,116,169,196,169,158,161,213,196,161,161,259,169,0,161,161,169,245,259,161,37,245,119,245,158,245,245,245,161,24,0,0,0,116,212,0,281,161,196,196,196,245,245,245,245,161,161,196,161,245,245,24,245,281,119,281,203,245,196,245,169,116,212,161,281,196,245,196,161,158,259,116,169,245,245,116
9858662,270,270,270,270,270,328,270,279,98,320,270,347,24,270,347,319,298,298,234,270,194,234,234,169,310,310,98,176,270,270,48,270,49,48,24,270,270,270,307,307,320,270,270,320,270,270,270,234,95,307,335,234,270,270,270,171,238,171,171,98,152,95,206,206,98,95,171,171,270,270,109,24,24,270,270,234,298,319,347,98,270,279,109,195,195,147,270,270,234,98,98,98,109,270,270,270,270,270,298,176,270,303,270,298,298,270,346,234,24,270,147,147,234,279,270,279,307,320,347,234,347,270,347,270,270,279,270,270,109,307,307,307,234,48,48,24,234,347,347,109,245,347,320,321,270,270,234,245,98,98,298,234,298,109,347,310,234,347,347,24,298,279,347,347,298,270,24,347,320,270,335,270,109,270,270,270,347,307,279,279,279,98,329,279,95,347,234,234,234,270,270,270,270,347,347,234,347,270,270,307,270,95,335,95,318,270,234,270,298,98,315,347,95,234,270,234,347,109,24,98,298,270,270,98
9873849,121,121,121,121,121,187,121,123,331,128,121,114,278,121,114,110,68,68,78,121,244,78,78,291,163,163,331,21,121,121,313,121,216,217,278,121,121,121,162,162,128,121,121,128,121,121,121,78,191,162,239,78,121,121,121,8,16,8,8,331,257,191,199,199,331,191,8,8,121,121,65,278,278,121,121,78,68,110,114,331,121,123,65,121,121,196,121,121,78,331,331,331,65,121,121,121,121,121,68,21,121,122,121,68,68,121,203,78,278,121,196,196,78,123,121,123,162,128,114,78,114,121,114,121,121,123,121,121,65,162,162,162,78,213,213,278,78,114,114,65,249,114,128,230,121,121,78,249,331,331,68,78,68,65,114,163,78,114,114,278,68,123,114,114,68,121,278,114,128,121,239,121,65,121,121,121,114,162,123,123,123,331,223,123,191,114,78,78,78,121,121,121,121,114,114,78,114,121,121,162,121,191,239,191,109,121,78,121,68,331,143,114,191,78,121,78,114,65,278,331,68,121,121,331
9885504,122,122,122,122,122,194,122,198,26,25,122,217,296,122,217,175,138,138,342,122,66,342,342,50,182,182,26,346,122,122,269,122,218,219,296,122,122,122,76,76,25,122,122,25,122,122,122,342,343,76,26,342,122,122,122,319,171,319,319,26,46,343,71,71,26,343,319,319,122,122,286,296,296,122,122,342,138,175,217,26,122,198,286,208,208,198,122,122,342,26,26,26,286,122,122,122,122,122,138,346,122,230,122,138,138,122,52,342,296,122,198,198,342,198,122,198,76,25,217,342,217,122,217,122,122,198,122,122,286,76,76,76,342,309,309,296,342,217,217,286,198,217,25,50,122,122,342,198,26,26,138,342,138,286,217,182,342,217,217,296,138,198,217,217,138,122,296,217,25,122,26,122,286,122,122,122,217,76,198,198,198,26,102,198,343,217,342,342,342,122,122,122,122,217,217,342,217,122,122,76,122,343,26,343,176,122,342,122,138,26,52,217,343,342,122,342,217,286,296,26,138,122,122,26
